Unnamed: 0,Num.,Height（ um）,Roughness （nm）,Length,Wideth,Adhesion (pN),Elastic modulus,Aspect Ratio
,,2.013,114.9,110.7,23.75,475.5,1.295,4.661052631578947
,,2.012,117.2,110.6,23.88,474.5,1.921,4.631490787269682
,,1.934,157.8,110.8,24.14,471.3,1.764,4.589892294946147
,,2.028,173.5,109.5,24.17,474.1,1.336,4.530409598676044
,,1.977,155.3,109.5,24.26,475.8,1.401,4.513602638087386
,,2.0,166.9,109.2,24.22,473.3,1.381,4.508670520231214
,82,2.07,90.44,121.9,26.97,515.4,2.061,4.519836855765666
,,2.071,92.0,121.7,26.52,516.3,1.982,4.588989441930619
,,2.064,82.65,121.5,26.25,517.4,2.069,4.628571428571429
,,2.061,85.45,121.4,26.11,515.5,2.285,4.649559555725776
,,2.047,134.2,121.7,26.81,505.7,2.263,4.539350988437151
,,1.953,112.0,122.0,26.26,505.1,2.078,4.645849200304646
,,2.06,103.6,121.8,26.24,504.5,2.066,4.641768292682927
,,2.072,82.65,121.4,26.79,509.1,2.037,4.531541620007466
,,2.07,75.65,121.3,26.38,510.9,2.101,4.598180439727066
,,2.056,98.39,121.5,26.93,512.3,2.141,4.511696992202006
,,2.003,117.0,122.3,26.24,513.9,1.986,4.660823170731708
,,1.965,95.71,122.0,26.38,513.1,1.875,4.624715693707354
,,1.927,92.0,121.7,26.5,524.6,1.822,4.592452830188679
,,2.05,104.7,121.8,26.52,518.4,1.915,4.592760180995475
,,2.064,85.46,121.9,26.11,523.9,2.027,4.668709306779013
,,2.062,106.2,122.0,26.39,512.4,2.375,4.622963243652899
,,2.02,103.6,121.8,25.84,507.6,2.38,4.713622291021672
,,1.953,106.2,122.2,26.66,508.1,2.069,4.58364591147787
,,2.07,75.65,121.5,26.8,507.6,2.082,4.5335820895522385
,,2.068,139.0,121.7,26.53,513.0,1.982,4.587259705993215
,83,1.972,135.0,112.5,29.96,497.1,2.044,3.755006675567423
,,1.976,102.4,111.5,30.45,497.2,2.207,3.6617405582922826
,,1.978,90.5,111.3,29.86,495.1,2.146,3.7273945077026123
,,1.969,84.72,112.2,30.46,498.5,2.512,3.6835193696651345
,,1.961,125.0,111.5,29.2,497.5,2.408,3.818493150684932
,,1.959,117.7,112.0,30.26,497.2,2.38,3.701255783212161
,,1.977,105.8,111.5,28.6,497.1,2.432,3.8986013986013983
,,1.984,101.3,111.3,29.11,502.1,2.706,3.8234283751288216
,,1.981,107.2,112.2,29.32,498.3,2.837,3.8267394270122783
,,1.961,124.2,112.4,29.51,497.4,2.96,3.8088783463232803
,,1.931,95.87,112.2,29.1,502.8,2.0,3.8556701030927836
,,1.967,113.8,111.5,29.23,506.4,1.943,3.814574067738625
,,1.972,101.5,112.0,29.48,500.5,1.802,3.7991858887381276
,,1.973,108.0,111.3,29.51,497.8,1.958,3.771602846492714
,,1.981,107.2,110.5,29.35,496.9,2.285,3.7649063032367973
,,1.98,102.4,112.4,29.32,494.1,2.416,3.8335607094133697
,,1.975,105.8,111.5,29.5,496.9,2.297,3.7796610169491527
,,1.952,117.0,111.7,29.63,496.4,2.21,3.7698278771515357
,,1.948,122.7,112.0,29.89,499.4,2.113,3.7470725995316156
,,1.957,95.19,111.6,29.36,502.9,2.337,3.801089918256131
,84,3.089,69.37,98.75,36.69,478.8,5.399,2.691469065140365
,,3.061,62.16,98.68,36.72,479.6,5.493,2.687363834422658
,,3.112,64.37,98.34,36.55,478.1,5.399,2.6905608755129964
,,3.16,64.0,99.01,36.37,485.0,5.226,2.722298597745395
,,3.18,67.22,98.68,36.92,490.6,6.074,2.672806067172264
,,3.195,69.36,98.38,36.53,493.2,6.142,2.6931289351218175
,,3.055,82.16,98.41,36.54,492.1,5.104,2.6932129173508486
,,3.027,91.16,98.78,36.15,492.0,5.353,2.732503457814661
,,3.047,82.62,99.05,36.34,494.0,5.671,2.725646670335718
,,3.133,82.16,99.04,36.54,495.1,5.15,2.7104542966611933
,,3.102,79.64,98.67,36.53,488.6,6.015,2.701067615658363
,,3.073,73.72,99.01,36.34,492.0,5.292,2.7245459548706656
,,2.974,70.12,99.0,36.72,491.6,5.292,2.696078431372549
,,3.054,65.0,98.67,36.75,489.0,5.223,2.6848979591836737
,,3.044,68.05,98.34,36.98,483.3,6.068,2.6592752839372635
,,2.867,91.2,99.01,36.53,483.5,6.015,2.7103750342184507
,,3.061,81.53,99.34,36.35,483.5,5.15,2.7328748280605226
,,3.132,78.44,99.36,36.94,482.0,5.104,2.6897671900378994
,,3.165,70.28,98.38,36.4,487.9,5.223,2.702747252747253
,,3.19,72.53,98.4,36.6,481.6,5.226,2.6885245901639343
,85,2.474,74.2,103.5,32.44,504.2,2.799,3.1905055487053025
,,2.458,107.6,103.6,32.64,494.1,2.801,3.174019607843137
,,2.505,72.78,103.2,32.51,494.4,2.85,3.174407874500154
,,2.517,86.43,102.6,32.25,503.8,2.924,3.181395348837209
,,2.534,72.38,102.8,32.06,521.1,2.962,3.2064878353087956
,,2.525,61.78,103.2,32.95,509.1,2.878,3.132018209408194
,,2.552,62.43,103.4,32.57,506.9,2.801,3.1747006447651214
,,2.557,57.54,103.6,32.26,511.0,2.894,3.2114073155610665
,,2.546,48.49,103.5,32.63,508.6,3.346,3.1719276739197055
,,2.541,55.39,102.8,32.46,509.8,3.142,3.166974738139248
,,2.506,70.44,103.4,32.59,503.4,3.094,3.1727523780300704
,,2.483,58.69,103.3,31.96,501.3,2.986,3.232165206508135
,,2.548,49.1,103.2,32.39,494.1,2.937,3.186168570546465
,,2.545,52.19,103.1,31.62,494.4,3.079,3.2605945604048068
,,2.522,95.91,103.0,31.87,481.3,3.036,3.231879510511453
,,2.499,51.86,103.4,32.0,474.1,2.894,3.23125
,,2.474,107.22,103.6,31.94,480.9,2.896,3.243581715716969
,,2.444,61.63,103.1,32.02,469.7,3.182,3.219862585883822
,,2.477,65.41,103.0,32.43,472.2,3.146,3.1760715386987357
,,2.515,72.78,103.8,32.4,477.9,3.079,3.2037037037037037
,86,1.378,124.0,117.0,32.32,494.3,2.725,3.620049504950495
,,1.365,111.0,116.8,32.55,501.4,2.716,3.588325652841782
,,1.33,115.2,116.3,32.47,498.0,2.82,3.5817677856482906
,,1.294,125.2,116.6,32.27,498.7,2.993,3.6132630926557168
,,1.307,126.7,116.9,32.66,501.7,3.6,3.579301898346602
,,1.345,135.6,117.4,32.21,502.7,3.425,3.6448307978888543
,,1.374,113.0,116.3,32.58,507.5,3.085,3.5696746470227136
,,1.377,119.9,116.5,32.91,518.4,2.876,3.5399574597386816
,,1.373,132.8,116.7,32.63,510.5,2.759,3.5764633772601897
,,1.307,122.8,117.1,32.8,503.9,2.993,3.5701219512195124
,,1.325,149.7,116.3,32.98,505.8,2.979,3.5263796240145546
,,1.377,143.4,116.4,32.84,506.4,2.725,3.5444579780755174
,,1.388,150.9,116.0,32.43,501.9,2.667,3.576934936786926
,,1.349,132.8,115.8,32.17,496.8,2.807,3.5996269816599313
,,1.294,125.2,116.8,32.19,494.8,2.86,3.628456042249146
,,1.306,115.2,117.1,32.45,497.7,3.049,3.6086286594761168
,,1.332,136.3,116.5,32.6,494.9,3.152,3.5736196319018405
,,1.373,138.8,116.8,32.52,497.7,2.993,3.5916359163591633
,,1.384,124.0,116.4,32.8,494.3,2.876,3.5487804878048785
,,1.385,161.9,116.7,32.59,499.4,2.88,3.5808530223995088
,87,2.699,93.08,107.7,30.66,490.6,3.206,3.512720156555773
,,2.773,97.14,107.3,30.15,492.2,2.835,3.558872305140962
,,2.81,105.8,107.9,30.94,501.4,2.072,3.4873949579831933
,,2.786,95.23,108.0,30.79,499.9,3.261,3.507632348164989
,,2.831,105.3,107.3,30.66,491.6,1.868,3.4996738421395954
,,2.83,88.93,107.6,30.64,500.6,1.696,3.5117493472584855
,,2.814,101.8,107.3,30.22,500.0,2.473,3.5506287227001985
,,2.851,99.64,107.2,30.66,498.9,2.072,3.4964122635355515
,,2.642,125.8,107.3,30.28,504.4,2.473,3.543593130779392
,,2.661,122.0,107.6,30.15,515.0,2.813,3.568822553897181
,,2.708,96.66,107.3,30.03,506.5,2.374,3.5730935730935727
,,2.807,101.8,107.7,30.4,505.8,1.696,3.542763157894737
,,2.85,90.34,107.4,30.55,512.5,2.964,3.5155482815057284
,,2.878,93.36,107.0,30.2,522.0,2.236,3.543046357615894
,,2.822,97.91,107.4,30.28,522.5,3.424,3.5468956406869223
,,2.799,104.4,107.6,30.63,508.4,3.026,3.512895853738165
,,2.755,93.05,107.9,30.15,508.8,2.524,3.5787728026534
,,2.769,101.4,108.0,30.92,496.2,2.522,3.4928848641655885
,,2.657,90.34,108.1,31.0,493.7,2.222,3.487096774193548
,,2.831,99.64,107.5,30.84,496.5,2.958,3.485732814526589
,88,1.728,142.6,112.1,41.34,515.5,2.505,2.7116594097726168
,,1.735,149.9,112.2,41.13,503.8,2.365,2.7279358132749816
,,1.687,140.1,112.6,41.3,518.7,2.55,2.7263922518159807
,,1.691,135.3,112.4,41.13,524.2,2.405,2.732798443958181
,,1.716,144.8,112.8,41.01,512.4,2.655,2.7505486466715436
,,1.73,130.8,112.9,41.04,506.1,2.602,2.7509746588693957
,,1.726,145.5,112.7,41.25,509.1,2.838,2.7321212121212124
,,1.714,127.6,112.8,41.16,510.1,2.682,2.740524781341108
,,1.728,137.5,112.6,40.97,518.3,2.416,2.748352453014401
,,1.73,156.6,112.7,41.13,511.0,2.505,2.7400923899829808
,,1.717,184.2,112.6,41.16,508.3,3.012,2.7356656948493683
,,1.728,171.3,112.2,41.01,517.1,2.878,2.7359180687637163
,,1.706,151.4,112.3,40.51,516.2,2.666,2.772155023451
,,1.735,140.1,113.0,41.0,515.6,2.475,2.7560975609756095
,,1.73,138.7,112.7,41.61,510.7,2.693,2.7084835376111513
,,1.675,135.3,112.6,41.24,505.0,2.962,2.730358874878758
,,1.664,133.0,112.3,41.08,505.9,3.044,2.733690360272639
,,1.71,143.2,112.8,41.3,502.7,3.48,2.7312348668280872
,,1.727,170.6,112.4,41.47,506.2,2.878,2.7103930552206417
,,1.712,166.8,112.5,41.08,518.9,2.493,2.7385589094449854
,89,3.402,114.7,114.6,35.6,493.3,3.01,3.219101123595505
,,3.431,105.1,114.7,35.17,497.4,2.817,3.2613022462325847
,,3.404,104.5,114.9,35.04,494.9,2.01,3.279109589041096
,,3.422,103.0,114.8,35.27,501.4,3.202,3.254890842075418
,,3.395,120.3,115.0,35.23,493.9,2.465,3.264263411864888
,,3.411,134.6,114.5,35.54,501.5,3.314,3.221722003376477
,,3.441,106.9,114.6,35.32,506.0,3.233,3.244620611551529
,,3.434,105.1,114.9,35.44,504.5,3.891,3.2420993227990973
,,3.396,106.5,114.7,35.29,501.9,2.5,3.2502125247945597
,,3.337,103.3,114.6,35.1,493.9,2.817,3.2649572649572645
,,3.394,109.6,114.9,35.36,499.3,2.465,3.2494343891402715
,,3.396,134.9,115.0,35.74,500.6,3.374,3.217683268047006
,,3.434,104.5,115.2,35.23,498.7,3.247,3.26994039171161
,,3.411,134.1,115.3,35.92,499.8,2.998,3.2099109131403116
,,3.431,119.2,115.1,35.65,501.0,4.29,3.228611500701262
,,3.438,134.1,115.0,34.97,503.2,4.06,3.2885330283099803
,,3.433,104.5,115.4,35.25,499.5,4.97,3.2737588652482272
,,3.396,103.6,114.9,35.36,497.8,2.181,3.2494343891402715
,,3.356,114.7,114.7,35.47,491.1,3.16,3.233718635466592
,,3.42,125.7,115.2,35.21,488.5,1.274,3.27179778472025
,90,1.894,179.3,97.46,24.63,489.7,2.957,3.9569630531871702
,,1.969,129.0,97.56,24.77,495.5,2.827,3.9386354461041586
,,1.915,120.7,97.62,24.31,497.9,2.745,4.0156314273961335
,,1.986,118.9,97.65,24.87,496.4,2.756,3.9264173703256935
,,1.953,133.0,97.72,24.39,495.8,2.843,4.006560065600656
,,1.94,148.5,97.75,24.54,482.2,2.975,3.9832925835370823
,,1.977,168.3,97.08,24.58,477.4,3.072,3.9495524816924332
,,1.941,185.4,96.51,25.15,470.7,3.106,3.8373757455268396
,,1.887,159.1,96.57,24.68,475.2,2.957,3.9128849270664503
,,1.782,148.0,97.49,24.87,476.7,2.827,3.9199839163650982
,,1.85,136.8,96.86,24.92,481.9,2.745,3.8868378812199036
,,1.894,124.5,97.43,24.82,481.7,2.581,3.9254633360193396
,,1.969,123.6,98.07,24.39,484.2,2.44,4.020910209102091
,,1.983,117.0,98.26,24.15,486.4,2.474,4.068737060041408
,,1.968,117.3,98.12,24.97,491.9,2.65,3.929515418502203
,,1.971,118.8,98.29,24.76,493.9,2.648,3.969709208400646
,,1.943,115.7,97.24,24.58,496.5,2.635,3.9560618388934095
,,1.864,125.6,97.43,24.76,494.9,2.539,3.9349757673667205
,,1.986,123.8,97.63,24.95,506.9,2.975,3.9130260521042084
,,1.941,127.6,97.69,24.7,482.0,2.843,3.955060728744939
,91,1.205,149.3,81.68,31.21,527.7,3.594,2.6171099006728613
,,1.199,151.7,82.08,31.0,532.0,3.494,2.6477419354838707
,,1.201,161.0,81.47,30.98,525.3,3.429,2.629761136216914
,,1.178,151.0,82.08,30.85,520.3,3.461,2.660615883306321
,,1.18,171.6,81.88,31.72,519.2,3.572,2.581336696090794
,,1.209,170.2,81.86,31.49,521.8,3.58,2.5995554144172752
,,1.225,151.6,81.74,31.27,519.1,3.692,2.6140070354972815
,,1.213,156.5,81.94,31.41,513.6,3.504,2.608723336517033
,,1.199,147.9,91.93,30.85,518.4,3.494,2.9799027552674233
,,1.213,138.5,81.88,30.82,507.5,3.429,2.6567164179104474
,,1.228,156.0,81.68,30.98,505.7,3.461,2.6365397030342157
,,1.173,149.3,81.74,30.87,509.2,3.572,2.647878198898607
,,1.159,162.6,82.06,30.96,520.1,3.515,2.650516795865633
,,1.126,178.5,82.26,31.04,519.3,3.58,2.6501288659793816
,,1.11,178.9,81.68,30.7,516.0,3.594,2.6605863192182415
,,1.063,156.0,81.26,30.55,515.8,3.504,2.6599018003273325
,,1.081,164.1,81.46,30.63,518.6,3.478,2.6594841658504733
,,1.11,143.3,81.51,30.93,517.3,3.429,2.635305528612997
,,1.126,133.6,81.7,30.86,527.6,3.515,2.6474400518470516
,,1.175,157.3,82.11,30.8,525.7,3.49,2.665909090909091
,92,1.367,86.9,86.75,28.34,484.6,2.764,3.061044460127029
,,1.353,110.1,86.56,28.42,489.6,2.973,3.045742434904996
,,1.346,88.93,86.65,28.02,495.4,3.12,3.0924339757316206
,,1.338,90.31,87.09,27.79,502.6,3.216,3.1338611011155093
,,1.342,97.19,86.78,28.0,509.9,3.466,3.099285714285714
,,1.345,105.1,87.34,28.2,501.1,3.368,3.097163120567376
,,1.346,114.3,86.54,28.36,510.5,2.973,3.0514809590973204
,,1.326,105.1,87.13,28.5,506.6,3.141,3.05719298245614
,,1.317,118.0,87.41,28.29,494.4,3.03,3.0897843761046304
,,1.34,113.8,86.83,28.11,492.0,3.269,3.088936321593739
,,1.334,110.1,86.94,28.32,491.5,3.192,3.069915254237288
,,1.318,85.39,87.19,28.18,487.0,3.003,3.094038325053229
,,1.304,93.07,87.76,28.29,489.7,3.017,3.102156238953694
,,1.261,87.94,88.0,28.48,494.1,2.938,3.089887640449438
,,1.232,86.4,87.09,28.1,497.6,2.734,3.099288256227758
,,1.235,93.12,86.52,28.31,499.8,2.807,3.0561638996820912
,,1.282,101.4,87.22,28.27,508.2,3.016,3.085249380969225
,,1.325,112.5,86.37,28.07,495.1,3.269,3.076950480940506
,,1.355,133.7,86.32,28.29,504.0,3.154,3.0512548603746907
,,1.369,113.8,86.83,28.27,497.6,3.114,3.071453837990803
,93,2.316,78.73,83.56,18.44,479.5,2.737,4.531453362255965
,,2.321,78.04,83.64,18.34,477.7,2.447,4.560523446019629
,,2.234,84.56,84.1,18.51,473.6,2.431,4.543490005402484
,,2.311,99.83,83.93,18.47,475.6,2.473,4.544125609095832
,,2.287,124.1,83.77,18.19,476.3,2.436,4.605277625068719
,,2.234,102.6,83.67,17.92,475.1,2.537,4.669084821428571
,,2.287,82.06,83.84,18.1,479.6,2.427,4.632044198895027
,,2.313,107.2,83.98,18.27,481.8,2.332,4.596606458675424
,,2.33,111.6,83.89,17.92,477.0,2.418,4.681361607142857
,,2.293,87.84,83.83,18.01,481.9,2.537,4.654636313159355
,,2.316,76.63,84.03,17.93,481.2,2.431,4.686558839933073
,,2.238,92.72,84.29,17.92,478.2,2.456,4.703683035714286
,,2.258,90.01,84.39,18.13,472.4,2.457,4.6547159404302265
,,2.252,110.5,83.55,18.02,473.9,2.196,4.636514983351831
,,2.212,122.5,84.04,18.27,476.4,2.324,4.599890530925014
,,2.141,84.58,83.95,18.61,475.4,2.521,4.511015583019882
,,2.071,71.95,83.81,18.27,473.7,2.473,4.587301587301588
,,2.054,82.06,84.08,18.36,473.4,2.436,4.579520697167756
,,2.003,102.6,83.72,17.84,470.9,2.707,4.692825112107624
,,2.174,87.84,84.06,17.96,475.0,2.642,4.680400890868597
,94,2.481,107.2,122.2,47.29,465.3,2.245,2.584055825755974
,,2.454,111.2,122.3,47.4,466.9,2.308,2.580168776371308
,,2.445,121.3,122.0,47.54,461.9,2.255,2.566259991586033
,,2.432,106.9,121.8,47.75,461.1,2.278,2.5507853403141363
,,2.414,103.4,121.7,47.59,464.9,2.339,2.5572599285564195
,,2.358,122.1,122.4,47.75,463.6,2.198,2.5633507853403144
,,2.374,124.4,122.5,47.59,464.3,2.233,2.5740701828115147
,,2.365,119.8,122.4,47.44,466.1,2.219,2.5801011804384486
,,2.429,132.0,122.2,47.28,463.6,2.295,2.5846023688663284
,,2.445,112.1,121.7,47.59,465.0,2.228,2.5572599285564195
,,2.457,118.5,121.8,47.85,470.6,2.083,2.5454545454545454
,,2.415,113.1,122.0,47.8,475.2,2.355,2.552301255230126
,,2.358,106.9,122.1,47.7,475.6,2.382,2.5597484276729556
,,2.346,121.3,122.3,47.54,472.3,2.408,2.5725704669751788
,,2.421,111.2,122.4,47.65,470.6,2.339,2.5687303252885627
,,2.457,121.9,122.4,47.71,466.0,2.261,2.5654998952001677
,,2.481,118.2,122.3,47.39,466.2,2.266,2.5807132306393754
,,2.493,132.1,121.8,47.51,470.6,2.264,2.5636708061460745
,,2.423,114.2,122.8,47.56,469.0,2.278,2.582001682085786
,,2.358,114.5,122.3,47.29,468.1,2.259,2.5861704377246775
,95,1.689,105.1,115.8,29.32,526.5,2.703,3.9495225102319234
,,1.676,104.5,115.4,28.8,525.6,2.787,4.006944444444445
,,1.659,107.8,116.1,29.52,524.5,2.765,3.9329268292682924
,,1.709,120.2,116.0,29.65,528.2,2.932,3.912310286677909
,,1.719,92.43,115.5,29.47,530.0,2.922,3.9192399049881237
,,1.721,98.56,115.7,29.44,530.6,2.796,3.9300271739130435
,,1.713,121.4,116.1,29.62,532.3,2.787,3.9196488858879133
,,1.694,107.8,115.4,29.54,538.5,2.359,3.9065673662830065
,,1.656,103.7,115.2,29.47,546.7,2.351,3.909060061079064
,,1.63,106.1,115.1,29.78,532.3,2.648,3.8650100738750837
,,1.598,96.72,115.7,29.86,534.6,2.647,3.8747488278633626
,,1.614,92.43,115.2,29.33,537.8,2.695,3.9277190589839757
,,1.561,100.5,116.2,29.24,539.0,2.759,3.974008207934337
,,1.655,127.4,116.3,29.33,530.3,2.647,3.965223320831913
,,1.639,105.1,115.9,29.41,526.8,2.549,3.9408364501870112
,,1.62,100.1,115.8,29.58,523.4,2.602,3.9148073022312375
,,1.595,122.7,115.6,29.59,522.5,2.676,3.9067252450152075
,,1.562,99.99,115.8,29.32,526.7,2.363,3.9495225102319234
,,1.498,92.39,115.3,29.4,529.4,2.415,3.921768707482993
,,1.589,96.72,115.6,29.49,529.5,2.469,3.9199728721600544
,96,1.509,136.2,88.2,35.04,480.5,2.984,2.517123287671233
,,1.511,146.4,88.68,34.81,481.3,3.119,2.5475438092502154
,,1.508,146.6,88.32,34.69,483.3,2.911,2.5459786682040932
,,1.497,149.8,88.98,34.62,483.8,2.07,2.570190641247834
,,1.405,150.3,88.26,34.69,485.9,2.187,2.5442490631305854
,,1.448,153.2,88.1,34.81,487.5,2.911,2.530881930479747
,,1.473,150.3,88.22,34.46,493.8,3.214,2.5600696459663377
,,1.497,168.3,88.73,34.79,489.9,3.119,2.550445530324806
,,1.468,160.5,88.15,35.0,488.6,2.519,2.5185714285714287
,,1.509,136.2,88.31,34.88,494.8,3.199,2.531823394495413
,,1.492,158.8,88.96,34.69,487.6,3.134,2.564427788988181
,,1.463,145.9,88.24,34.85,482.4,3.044,2.5319942611190815
,,1.462,157.0,88.15,34.74,483.3,3.356,2.537420840529649
,,1.381,170.5,88.42,34.25,484.6,2.582,2.5816058394160586
,,1.446,158.0,88.58,34.37,482.8,2.457,2.5772475996508586
,,1.385,169.6,88.29,34.6,483.2,3.119,2.551734104046243
,,1.401,170.5,88.58,34.72,488.6,2.08,2.5512672811059907
,,1.363,157.0,88.67,34.69,485.3,2.186,2.5560680311328916
,,1.332,143.9,88.68,34.14,481.2,2.984,2.5975395430579966
,,1.418,157.0,88.55,34.84,482.3,2.582,2.5416188289322617
,97,2.294,134.2,115.2,33.84,533.0,3.739,3.4042553191489358
,,2.43,138.5,114.8,33.31,539.0,3.822,3.4464124887421193
,,2.448,102.4,114.3,33.48,529.8,3.622,3.413978494623656
,,2.506,102.9,114.6,33.56,530.6,3.294,3.414779499404052
,,2.421,124.0,114.7,33.39,531.1,3.792,3.435160227613058
,,2.446,113.6,114.5,33.3,531.9,3.718,3.4384384384384385
,,2.458,138.5,114.6,33.13,530.7,3.874,3.459100513130093
,,2.446,130.5,114.8,33.31,528.7,3.622,3.4464124887421193
,,2.536,108.1,114.9,33.48,531.7,3.616,3.4318996415770613
,,2.551,115.0,115.2,33.12,535.5,3.739,3.4782608695652177
,,2.509,124.0,114.5,33.4,534.6,3.623,3.4281437125748506
,,2.43,102.9,114.8,33.58,535.8,3.772,3.4187016081000596
,,2.294,115.9,115.2,33.03,535.4,3.792,3.4877384196185286
,,2.151,135.9,115.5,33.21,537.2,3.814,3.4778681120144532
,,2.121,117.1,115.2,33.39,539.3,3.616,3.450134770889488
,,2.209,153.3,114.4,33.57,538.2,3.711,3.4078045874292524
,,2.245,117.0,114.6,33.48,539.0,3.835,3.4229390681003586
,,2.396,107.2,114.4,33.66,537.6,3.814,3.3986928104575167
,,2.509,105.2,114.8,33.42,534.5,3.508,3.4350688210652303
,,2.562,102.9,115.0,33.34,531.1,3.243,3.449310137972405
,98,2.263,131.6,102.3,38.5,501.1,2.422,2.657142857142857
,,2.259,156.9,101.8,38.29,500.4,2.5,2.658657612953774
,,2.266,152.3,101.5,38.12,502.9,2.784,2.662644281217209
,,2.243,111.3,102.4,38.91,500.8,2.764,2.63171421228476
,,2.266,118.1,102.0,38.55,499.6,2.921,2.64591439688716
,,2.265,122.9,101.5,38.45,499.5,2.402,2.639791937581274
,,2.261,118.1,102.7,38.28,499.9,2.462,2.6828631138975965
,,2.252,123.6,102.6,37.94,499.1,2.628,2.7042698998418557
,,2.249,147.9,102.5,38.42,500.2,3.052,2.667881311816762
,,2.23,152.3,102.6,38.55,501.7,3.088,2.6614785992217898
,,2.207,131.6,102.3,38.49,500.6,2.784,2.657833203429462
,,2.22,135.6,102.2,38.83,500.0,3.015,2.6319855781612156
,,2.23,134.8,101.8,38.78,501.3,2.628,2.6250644662197007
,,2.249,119.7,101.5,38.41,498.4,2.764,2.642541004946629
,,2.259,119.3,101.6,38.58,498.2,2.422,2.6334888543286676
,,2.263,113.9,102.2,38.85,499.3,2.402,2.6306306306306304
,,2.225,166.4,101.6,38.68,502.3,2.921,2.626680455015512
,,2.173,155.8,102.1,38.78,501.1,2.412,2.632800412583806
,,2.201,131.8,102.3,38.89,501.2,2.718,2.630496271535099
,,2.259,119.3,101.9,38.56,501.1,2.5,2.642634854771784
,99,1.707,134.0,94.06,26.59,518.7,2.926,3.5374200827378717
,,1.65,127.7,94.43,26.84,516.7,2.426,3.5182563338301045
,,1.638,137.1,95.29,26.87,515.9,2.21,3.5463342017119466
,,1.573,128.7,94.9,26.54,515.6,2.272,3.575734740015072
,,1.532,122.5,95.0,26.34,512.3,2.515,3.60668185269552
,,1.638,124.5,95.11,26.12,513.6,3.157,3.641271056661562
,,1.692,135.1,94.77,26.03,517.5,2.277,3.6407990779869377
,,1.726,147.3,94.58,26.23,521.6,2.753,3.6057948913457873
,,1.72,138.4,94.8,26.39,522.2,2.971,3.592269799166351
,,1.689,144.6,95.19,26.37,521.6,2.84,3.6097838452787254
,,1.575,142.9,94.79,26.1,518.7,2.514,3.6318007662835248
,,1.499,137.2,94.74,26.51,516.5,3.094,3.57374575631837
,,1.587,134.0,94.76,26.47,515.9,3.612,3.5799017755950135
,,1.639,138.4,94.21,26.1,515.4,2.426,3.609578544061302
,,1.677,135.1,95.04,26.02,515.6,2.927,3.6525749423520373
,,1.692,144.0,95.1,26.49,515.9,2.2,3.5900339750849377
,,1.726,147.3,94.88,26.45,516.7,2.272,3.5871455576559548
,,1.707,138.2,94.68,26.06,518.7,2.514,3.633154259401382
,,1.61,138.4,94.63,26.23,524.3,3.157,3.60770110560427
,,1.578,127.7,94.52,26.29,518.0,2.84,3.595283377710156
,100,1.891,78.01,115.8,33.3,476.2,3.431,3.4774774774774775
,,1.89,82.38,115.6,33.82,477.1,3.2,3.418095801301005
,,1.873,86.82,115.5,33.24,476.6,3.244,3.474729241877256
,,1.883,84.81,115.4,33.54,478.0,3.106,3.440667859272511
,,1.89,93.86,115.7,33.52,477.3,3.27,3.451670644391408
,,1.908,100.9,115.8,33.14,477.1,3.361,3.4942667471333735
,,1.907,94.36,115.1,33.02,476.2,3.21,3.485766202301635
,,1.901,89.76,115.4,33.12,477.0,3.2,3.484299516908213
,,1.89,78.45,114.9,33.27,477.5,3.183,3.45356176735798
,,1.901,78.01,115.1,33.48,477.3,3.477,3.437873357228196
,,1.896,85.01,115.3,33.45,479.7,3.183,3.4469357249626302
,,1.907,92.05,115.4,33.3,476.4,3.234,3.4654654654654657
,,1.906,85.11,114.9,33.37,477.7,3.014,3.4432124662870844
,,1.903,84.03,115.3,33.5,476.0,3.106,3.4417910447761195
,,1.867,85.15,115.8,33.63,477.3,3.403,3.443354148082069
,,1.801,89.76,115.7,33.65,477.1,3.458,3.4383358098068353
,,1.851,94.36,115.7,33.52,478.0,3.409,3.451670644391408
,,1.848,93.14,115.6,33.46,480.2,3.584,3.4548714883442915
,,1.877,93.42,115.5,33.14,480.0,3.756,3.485214242607121
,,1.88,83.41,115.2,33.0,477.2,3.045,3.490909090909091
,平均值,2.166660000000009,117.788075,97.45044500000004,28.2230905,486.1346800000002,2.7542335000000024,3.594814074736223
